video,label
dataset_root/hmdb51/jump/Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_le_bad_3.mp4,188
dataset_root/hmdb51/handstand/Rush_Hour_4_Turnk_r_handstand_f_cm_np2_le_med_2.mp4,209
dataset_root/hmdb51/shoot_bow/Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_nm_np1_fr_med_3.mp4,189
dataset_root/hmdb51/chew/Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_0.mp4,205
dataset_root/hmdb51/cartwheel/Estrela_mini_kelly_cartwheel_f_cm_np1_ri_med_0.mp4,214
dataset_root/hmdb51/pour/Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_2.mp4,195
dataset_root/hmdb51/somersault/Handstandk_nig_somersault_f_cm_np1_ba_med_5.mp4,179
dataset_root/hmdb51/eat/CastAway2_eat_h_cm_np1_fr_goo_1.mp4,220
dataset_root/hmdb51/walk/TheBoondockSaints_walk_f_cm_np2_fr_med_52.mp4,181
dataset_root/hmdb51/turn/Pirates_4_turn_h_cm_np1_ba_goo_0.mp4,191
dataset_root/hmdb51/hit/Glory_hit_u_nm_np1_ba_med_38.mp4,197
dataset_root/hmdb51/ride_bike/Radfahren_um_die_Aggertalsperre_06_09_2009_ride_bike_f_cm_np2_ri_med_1.mp4,178
dataset_root/hmdb51/kick/jonhs_netfreemovies_holygrail_kick_f_nm_np1_ri_med_11.mp4,185
dataset_root/hmdb51/pushup/Pushups___The_Hardway!!!_Shaolin_Style_pushup_f_cm_np1_le_med_0.mp4,196
dataset_root/hmdb51/drink/GardenWiseA256kb_drink_u_cm_np1_fr_goo_0.mp4,213
dataset_root/hmdb51/brush_hair/Olivia_Brushing_Hair_Playing_with_Evelyn_brush_hair_u_cm_np2_ri_goo_0.mp4,216
dataset_root/hmdb51/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_bad_4.mp4,215
dataset_root/hmdb51/clap/The_Slow_Clap_clap_u_cm_np2_fr_bad_18.mp4,219
dataset_root/hmdb51/handstand/Taiwan_Adventures_4_1_-_Handstand_on_the_Streets_Challenge_at_101_handstand_f_cm_np1_fr_med_0.mp4,209
dataset_root/hmdb51/shoot_bow/techniquefrontshot_shoot_bow_u_cm_np1_fr_med_0.mp4,189
dataset_root/hmdb51/draw_sword/Spirit_Of_The_Sword_Volume_1_DVD_draw_sword_f_nm_np1_fr_med_1.mp4,183
dataset_root/hmdb51/punch/CharlieAndTheChocolateFactory_punch_u_cm_np1_ri_med_11.mp4,223
dataset_root/hmdb51/catch/Torwarttraining_catch_u_cm_np1_le_bad_7.mp4,176
dataset_root/hmdb51/hug/Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_10.mp4,222
dataset_root/hmdb51/talk/veoh_harold_and_kumar_talk_u_nm_np1_fr_goo_1.mp4,202
dataset_root/hmdb51/hit/Joey_Jordison_drum_solo_hit_u_cm_np1_ba_bad_0.mp4,197
dataset_root/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_16.mp4,188
dataset_root/hmdb51/climb_stairs/TheLastManOnearth_climb_stairs_f_nm_np1_ba_med_56.mp4,201
dataset_root/hmdb51/sword/Duncan_Macleod_&_Amanda_Soulmates_Part_2_sword_u_cm_np2_fr_med_3.mp4,221
dataset_root/hmdb51/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_le_med_21.mp4,215
dataset_root/hmdb51/walk/TheBoondockSaints_walk_f_nm_np2_fr_med_85.mp4,181
dataset_root/hmdb51/drink/Gattaca_drink_h_cm_np1_fr_goo_4.mp4,213
dataset_root/hmdb51/sit/Panic_in_the_Streets_sit_f_nm_np1_le_med_7.mp4,182
dataset_root/hmdb51/situp/Waschbrettbauch_I-__bung_von_fitness_com_situp_f_nm_np1_ba_goo_1.mp4,206
dataset_root/hmdb51/fencing/1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_2.mp4,177
dataset_root/hmdb51/fencing/Rapier_drills_fencing_f_nm_np2_ri_bad_1.mp4,177
dataset_root/hmdb51/catch/Ballfangen_catch_u_cm_np1_fr_goo_0.mp4,176
dataset_root/hmdb51/pick/Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0.mp4,174
dataset_root/hmdb51/pushup/Push_Up_Workout_--_Do_100_Total_Pushups_In_A_Row_pushup_f_nm_np1_le_med_1.mp4,196
dataset_root/hmdb51/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_fr_med_1.mp4,215
dataset_root/hmdb51/drink/Return_of_the_King_2_drink_h_nm_np1_fr_goo_3.mp4,213
dataset_root/hmdb51/dive/Bridge_diving_in_Mostar_dive_f_cm_np1_le_bad_2.mp4,200
dataset_root/hmdb51/jump/happy_go_lovely_jump_f_cm_np1_fr_bad_20.mp4,188
dataset_root/hmdb51/jump/Gregoire_Airman_showreel_2008_jump_f_cm_np1_le_bad_2.mp4,188
dataset_root/hmdb51/pushup/38_push-ups!_Not_bad_for_a_girl_pushup_f_cm_np2_fr_med_5.mp4,196
dataset_root/hmdb51/turn/AgentCodyBanks_turn_h_nm_np1_le_med_3.mp4,191
dataset_root/hmdb51/shoot_ball/PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_8.mp4,175
dataset_root/hmdb51/talk/prelinger_LetsPlay1949_talk_u_nm_np1_fr_med_20.mp4,202
dataset_root/hmdb51/walk/CastAway2_walk_f_cm_np1_ba_med_5.mp4,181
dataset_root/hmdb51/sword/Best_Sword_Fights_-_Vol__1_-__Rob_Roy__sword_f_cm_np2_ba_bad_0.mp4,221
dataset_root/hmdb51/turn/TheLastManOnearth_turn_u_cm_np1_fr_med_43.mp4,191
dataset_root/hmdb51/situp/situps_situp_f_cm_np1_le_med_2.mp4,206
dataset_root/hmdb51/hug/American_Idol_Awards_Given_to_7_Winners_at_Walt_Disney_World_hug_u_cm_np2_ba_med_2.mp4,222
dataset_root/hmdb51/sword/Agilitas_tv_Intro_Schwertkampf_in_der_R_stung_sword_u_cm_np2_fr_med_0.mp4,221
dataset_root/hmdb51/shoot_bow/Return_of_the_King_1_shoot_bow_u_cm_np1_fr_med_9.mp4,189
dataset_root/hmdb51/laugh/Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_2.mp4,215
dataset_root/hmdb51/kick/THE_PROTECTOR_kick_f_cm_np1_ba_med_69.mp4,185
dataset_root/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_10.mp4,188
dataset_root/hmdb51/situp/Abs__Situps__Crunches_situp_u_nm_np3_ri_goo_4.mp4,206
dataset_root/hmdb51/shake_hands/BSS_2008_-_Wentworth_Miller_erh_lt_gol__Otto_Shootingstar_shake_hands_u_cm_np2_le_med_1.mp4,192
dataset_root/hmdb51/talk/The_Fugitive_5_talk_u_nm_np1_fr_goo_11.mp4,202
dataset_root/hmdb51/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_69.mp4,187
dataset_root/hmdb51/pushup/Lori_Does_Desktop_Pushups_pushup_f_nm_np1_le_goo_1.mp4,196
dataset_root/hmdb51/run/50_FIRST_DATES_run_f_cm_np1_ba_med_12.mp4,212
dataset_root/hmdb51/fencing/Stage_Combat_Rapier_and_Dagger_fencing_f_cm_np2_ri_bad_4.mp4,177
dataset_root/hmdb51/run/RATRACE_run_f_cm_np1_ri_med_20.mp4,212
dataset_root/hmdb51/sit/American_History_X_sit_u_cm_np1_fr_med_8.mp4,182
dataset_root/hmdb51/shoot_bow/Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_cm_np1_ba_med_6.mp4,189
dataset_root/hmdb51/pushup/100_push_ups_pushup_f_nm_np1_ri_med_2.mp4,196
dataset_root/hmdb51/hug/Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_1.mp4,222
dataset_root/hmdb51/walk/Narcotic19672256kb_walk_f_cm_np1_ba_med_3.mp4,181
dataset_root/hmdb51/pick/Die_Pfandpiraten_Doku_pick_f_cm_np1_le_med_0.mp4,174
dataset_root/hmdb51/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Practice_With_Tennis_Balls_dribble_f_nm_np1_le_med_2.mp4,211
dataset_root/hmdb51/turn/Oceans12_turn_h_nm_np1_ba_med_3.mp4,191
dataset_root/hmdb51/push/Alexander_pushing_the_table_push_u_cm_np1_fr_med_2.mp4,198
dataset_root/hmdb51/drink/Oceans11_drink_h_nm_np1_le_goo_5.mp4,213
dataset_root/hmdb51/pullup/FREESTYLIN_ON_THE_PULL-BAR_pullup_u_cm_np1_fr_med_1.mp4,184
dataset_root/hmdb51/flic_flac/turnles!!_flic_flac_f_cm_np1_le_med_7.mp4,224
dataset_root/hmdb51/fall_floor/TheBoondockSaints_fall_floor_u_nm_np1_fr_med_70.mp4,218
dataset_root/hmdb51/smile/YouTube_smiles!_smile_h_cm_np1_fr_goo_30.mp4,193
dataset_root/hmdb51/kick/Veoh_Alpha_Dog_1_kick_f_nm_np1_ba_med_48.mp4,185
dataset_root/hmdb51/sword/Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_sword_f_nm_np6_ri_med_1.mp4,221
dataset_root/hmdb51/smile/Re-_Show_your_Smile!_smile_h_nm_np1_fr_goo_0.mp4,193
dataset_root/hmdb51/jump/le_parkour_kl_jump_l_nm_np1_ri_bad_2.mp4,188
dataset_root/hmdb51/climb/Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_1.mp4,194
dataset_root/hmdb51/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Practice_With_2_Balls_dribble_f_nm_np2_fr_med_1.mp4,211
dataset_root/hmdb51/shoot_ball/ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_18.mp4,175
dataset_root/hmdb51/climb/Jez__roof_climbing_in_Mile_End_climb_f_cm_np1_ba_med_2.mp4,194
dataset_root/hmdb51/shoot_bow/TurkishBowDrOzveri_shoot_bow_u_cm_np1_fr_med_2.mp4,189
dataset_root/hmdb51/shoot_ball/PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_3.mp4,175
dataset_root/hmdb51/walk/A_Beautiful_Mind_6_walk_f_cm_np1_ba_med_7.mp4,181
dataset_root/hmdb51/flic_flac/Bodenturnen_2004_flic_flac_f_cm_np1_ri_med_6.mp4,224
dataset_root/hmdb51/throw/Compilationknifethrowing_throw_u_nm_np1_ba_med_18.mp4,199
dataset_root/hmdb51/ride_bike/Radfahren_um_die_Aggertalsperre_06_09_2009_ride_bike_f_cm_np1_ba_med_13.mp4,178
dataset_root/hmdb51/turn/Oceans11_turn_h_cm_np1_ba_med_11.mp4,191
dataset_root/hmdb51/fall_floor/LONGESTYARD_fall_floor_f_cm_np1_le_med_17.mp4,218
dataset_root/hmdb51/kiss/BestKisses_kiss_u_cm_np2_ba_med_1.mp4,204
dataset_root/hmdb51/shake_hands/Prize_Giving_Ceremony_1_shake_hands_f_cm_np2_ba_med_2.mp4,192
dataset_root/hmdb51/ride_bike/Yorki_Kassy_beim_Fahrrad_fahren_ride_bike_f_cm_np1_fr_med_3.mp4,178
dataset_root/hmdb51/turn/AgentCodyBanks_turn_h_nm_np1_ri_goo_14.mp4,191
dataset_root/hmdb51/shoot_ball/Finding_Forrester_3_shoot_ball_h_nm_np2_le_med_4.mp4,175
dataset_root/hmdb51/jump/RATRACE_jump_f_nm_np1_ba_bad_30.mp4,188
dataset_root/hmdb51/kick/LONGESTYARD_kick_f_cm_np1_ri_med_16.mp4,185
dataset_root/hmdb51/walk/likebeckam_walk_f_nm_np1_fr_med_8.mp4,181
dataset_root/hmdb51/turn/WeddingCrashers_turn_h_nm_np1_ri_med_2.mp4,191
dataset_root/hmdb51/shoot_gun/shooting_shoot_gun_u_nm_np1_le_med_5.mp4,217
dataset_root/hmdb51/swing_baseball/MattBoldenDoubles(SlowMotion)_swing_baseball_f_cm_np1_fr_bad_0.mp4,187
dataset_root/hmdb51/shoot_gun/FirearmsTraining_shoot_gun_u_nm_np1_ri_goo_9.mp4,217
dataset_root/hmdb51/chew/Bubble_Blowing_Bubble_Gum_chew_h_nm_np1_fr_bad_1.mp4,205
dataset_root/hmdb51/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_13.mp4,189
dataset_root/hmdb51/dribble/JordanWorld_sbest6yearoldBaller_dribble_f_cm_np1_fr_med_7.mp4,211
dataset_root/hmdb51/stand/The_Departed_-_Part_2_stand_u_cm_np1_fr_med_4.mp4,208
dataset_root/hmdb51/hit/TrumanShow_hit_u_cm_np1_ba_bad_35.mp4,197
dataset_root/hmdb51/stand/TheLastManOnearth_stand_f_nm_np1_fr_med_24.mp4,208
dataset_root/hmdb51/run/BLACK_HAWK_DOWN_run_f_cm_np1_fr_med_10.mp4,212
dataset_root/hmdb51/laugh/Best_laugh_ever_laugh_h_cm_np1_fr_goo_2.mp4,215
dataset_root/hmdb51/walk/RETURN_OF_THE_KING_walk_f_nm_np1_ba_med_25.mp4,181
dataset_root/hmdb51/throw/Knifethrowing1_throw_u_cm_np1_le_med_0.mp4,199
dataset_root/hmdb51/climb_stairs/H_I_I_T__Swamis_stairs_with_Max_Wettstein_featuring_Donna_Wettstein_climb_stairs_f_cm_np1_ba_med_9.mp4,201
dataset_root/hmdb51/shoot_ball/ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_10.mp4,175
dataset_root/hmdb51/run/HP_PRISONER_OF_AZKABAN_run_f_cm_np1_fr_med_0.mp4,212
dataset_root/hmdb51/dive/Marc_-_K_pfer_-_1m_dive_f_cm_np1_le_bad_0.mp4,200
dataset_root/hmdb51/climb/rope_climbing_climb_f_nm_np1_ba_med_1.mp4,194
dataset_root/hmdb51/sword_exercise/Sword_and_Targe_Solo_Exercises_sword_exercise_f_cm_np1_le_med_0.mp4,180
dataset_root/hmdb51/run/Veoh_Alpha_Dog_2_run_f_nm_np1_fr_med_26.mp4,212
dataset_root/hmdb51/jump/Sommerland_Syd_sprung_in_den_tod_jump_f_cm_np1_fr_bad_0.mp4,188
dataset_root/hmdb51/hit/Vorschlaghammer_gegen_Kudugal_hit_f_cm_np1_ba_bad_3.mp4,197
dataset_root/hmdb51/wave/RATRACE_wave_u_nm_np1_fr_med_9.mp4,210
dataset_root/hmdb51/talk/veoh_harold_and_kumar_talk_u_cm_np1_fr_med_13.mp4,202
dataset_root/hmdb51/push/Ashleigh_Staley_Truck_Push_push_f_cm_np1_ba_med_3.mp4,198
dataset_root/hmdb51/clap/The_Slow_Clap_clap_u_cm_np1_fr_med_15.mp4,219
dataset_root/hmdb51/hug/-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_3.mp4,222
dataset_root/hmdb51/walk/SweeneyTodd_walk_f_cm_np1_le_med_7.mp4,181
dataset_root/hmdb51/sword/Stage_Combat_5_-_Sword_Fight_-_East_15_sword_f_cm_np2_le_bad_1.mp4,221
dataset_root/hmdb51/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_le_bad_39.mp4,187
dataset_root/hmdb51/clap/#20_Rhythm_clap_u_nm_np1_fr_goo_1.mp4,219
dataset_root/hmdb51/situp/5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_fr_goo_2.mp4,206
dataset_root/hmdb51/shoot_ball/ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_4.mp4,175
dataset_root/hmdb51/flic_flac/6_Flick_Flacks_flic_flac_f_cm_np1_ri_med_0.mp4,224
dataset_root/hmdb51/stand/HP_PRISONER_OF_AZKABAN_stand_f_cm_np1_fr_bad_11.mp4,208
dataset_root/hmdb51/kick_ball/Nike_Soccer_Commercial_-_Good_vs__Evil_kick_ball_f_cm_np1_fr_med_3.mp4,186
dataset_root/hmdb51/chew/lol_im_so_weird___BLOWIN_BUBBLE_GUM__oops_i_burped_at_the_end_my_bad_lol_chew_h_cm_np1_fr_med_0.mp4,205
dataset_root/hmdb51/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_15.mp4,223
dataset_root/hmdb51/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_fr_bad_0.mp4,179
dataset_root/hmdb51/stand/AllThePresidentMen_stand_u_nm_np1_le_med_1.mp4,208
dataset_root/hmdb51/ride_horse/Paula_sHorsebackRidingLesson!7_22_08_ride_horse_f_cm_np1_ri_med_7.mp4,203
dataset_root/hmdb51/punch/The_Matrix_5_punch_u_cm_np1_fr_med_18.mp4,223
dataset_root/hmdb51/smile/Re-_Show_your_Smile!_3_smile_h_nm_np1_fr_goo_0.mp4,193
dataset_root/hmdb51/walk/prelinger_LetsPlay1949_walk_h_nm_np1_ba_med_11.mp4,181
dataset_root/hmdb51/pour/My_First_Hefeweizen_pour_u_nm_np1_ri_med_0.mp4,195
dataset_root/hmdb51/shoot_ball/Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_5.mp4,175
dataset_root/hmdb51/sword/Return_of_the_King_4_sword_u_cm_np1_ba_med_1.mp4,221
dataset_root/hmdb51/sit/EasternPromises_sit_f_nm_np1_ri_med_4.mp4,182
dataset_root/hmdb51/walk/MeettheParents_walk_u_cm_np1_fr_med_5.mp4,181
dataset_root/hmdb51/sword_exercise/Sword_and_Targe_Solo_Exercises_sword_exercise_f_cm_np1_fr_med_1.mp4,180
dataset_root/hmdb51/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_le_bad_82.mp4,187
dataset_root/hmdb51/eat/Return_of_the_King_5_eat_h_nm_np1_fr_goo_6.mp4,220
dataset_root/hmdb51/pushup/Chest_Muscle_Group_(for_sexy_arms__shoulders__back_and_abs!)_pushup_u_nm_np1_le_goo_0.mp4,196
dataset_root/hmdb51/hit/THE_PROTECTOR_hit_u_cm_np1_ri_bad_97.mp4,197
dataset_root/hmdb51/pushup/Luke_s_Push_Up_Challenge_pushup_f_cm_np1_fr_goo_1.mp4,196
dataset_root/hmdb51/pick/Eco-Tex_picks_up_Trash_pick_f_cm_np1_ri_med_0.mp4,174
dataset_root/hmdb51/sit/Juno_sit_f_cm_np1_fr_med_4.mp4,182
dataset_root/hmdb51/cartwheel/Bayer__Meisterin_Teresa_Stadler_cartwheel_f_cm_np1_le_med_2.mp4,214
dataset_root/hmdb51/handstand/Turnk_r_handstand_f_cm_np4_ba_med_3.mp4,209
dataset_root/hmdb51/walk/CasinoRoyale_walk_u_nm_np1_le_med_3.mp4,181
dataset_root/hmdb51/sword_exercise/Highlander_Sword_School_wmv_sword_exercise_u_cm_np1_fr_med_0.mp4,180
dataset_root/hmdb51/smoke/Glory_smoke_h_nm_np1_fr_goo_41.mp4,190
dataset_root/hmdb51/walk/happy_go_lovely_walk_f_nm_np1_fr_med_18.mp4,181
dataset_root/hmdb51/punch/Glory_punch_u_cm_np1_fr_bad_37.mp4,223
dataset_root/hmdb51/hit/50_FIRST_DATES_hit_f_cm_np1_fr_med_18.mp4,197
dataset_root/hmdb51/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_ba_bad_60.mp4,187
dataset_root/hmdb51/fencing/Hamlet_(1996)_Fencing_Scenes_fencing_u_cm_np2_fr_med_2.mp4,177
dataset_root/hmdb51/handstand/Parada_de_mao_handstand_f_cm_np1_fr_med_0.mp4,209
dataset_root/hmdb51/walk/TheLastManOnearth_walk_f_nm_np1_ba_med_3.mp4,181
dataset_root/hmdb51/catch/Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_2.mp4,176
dataset_root/hmdb51/wave/eddieizzardcircle_wave_u_nm_np1_ri_med_8.mp4,210
dataset_root/hmdb51/handstand/So_turnt_man_richtig!!!_handstand_f_nm_np1_fr_med_2.mp4,209
dataset_root/hmdb51/golf/Lorena_Ochoa_en_Acapulco_skins_golf_f_cm_np1_fr_med_0.mp4,207
dataset_root/hmdb51/shake_hands/IPL_Awards_Ceremony_shake_hands_u_cm_np2_ba_med_5.mp4,192
dataset_root/hmdb51/situp/6_Minute_Abs_Routine_situp_f_nm_np1_ri_bad_4.mp4,206
dataset_root/hmdb51/dribble/How_to_Play_Professional_Basketball_-_The_Two_Dribble_Basketball_Drill_dribble_f_cm_np1_ba_bad_1.mp4,211
dataset_root/hmdb51/somersault/Philli_beim_Bodenturnen_somersault_f_cm_np1_ri_bad_5.mp4,179
dataset_root/hmdb51/flic_flac/Flic_Flacs_flic_flac_f_cm_np1_ri_med_3.mp4,224
dataset_root/hmdb51/walk/AmericanGangster_walk_f_nm_np1_ri_med_14.mp4,181
dataset_root/hmdb51/push/Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_ri_bad_0.mp4,198
dataset_root/hmdb51/somersault/Paul_Hamm_on_Floor_Exercise_at_2008_Pacific_Rim_somersault_f_cm_np1_le_med_2.mp4,179
dataset_root/hmdb51/handstand/Alisa_-__Handstand_contest_handstand_f_cm_np2_le_med_0.mp4,209
dataset_root/hmdb51/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np1_ba_med_0.mp4,201
dataset_root/hmdb51/situp/AKC_coach_Torrin_Rhodan_showing_situp_kettlebell_movements_situp_f_cm_np1_le_goo_0.mp4,206
dataset_root/hmdb51/fall_floor/20060723sfjfffightcoldplay_fall_floor_f_cm_np1_fr_med_0.mp4,218
dataset_root/hmdb51/situp/Ninja_Warrior_Ultimate_Six_Pack_Abs_Sit_up_Training_situp_f_nm_np1_ri_med_1.mp4,206
dataset_root/hmdb51/fall_floor/TheBoondockSaints_fall_floor_f_nm_np1_ba_bad_40.mp4,218
dataset_root/hmdb51/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_11.mp4,223
dataset_root/hmdb51/pour/crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_1.mp4,195
dataset_root/hmdb51/walk/OldSchool_walk_f_nm_np1_ri_med_0.mp4,181
dataset_root/hmdb51/hug/Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_ba_med_17.mp4,222
dataset_root/hmdb51/punch/kick__bruce_lee_v_s_japanese_punch_u_cm_np1_ri_bad_2.mp4,223
dataset_root/hmdb51/hit/TV_Recycling_hit_f_cm_np1_le_bad_0.mp4,197
dataset_root/hmdb51/walk/TheLastManOnearth_walk_f_cm_np1_ba_med_28.mp4,181
dataset_root/hmdb51/flic_flac/JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_fr_med_10.mp4,224
dataset_root/hmdb51/walk/TrumanShow_walk_f_cm_np1_ba_med_12.mp4,181
dataset_root/hmdb51/fencing/Rapier_at_Clinton_2007_fencing_f_cm_np2_ri_bad_2.mp4,177
dataset_root/hmdb51/punch/Veoh_Alpha_Dog_1_punch_u_cm_np1_ba_med_52.mp4,223
dataset_root/hmdb51/jump/BLACK_HAWK_DOWN_jump_f_cm_np1_ri_bad_9.mp4,188
dataset_root/hmdb51/dribble/Basketball_Dribbling_Tips__2_dribble_f_cm_np1_fr_med_1.mp4,211
dataset_root/hmdb51/smile/YouTube_smiles!_smile_h_nm_np1_fr_med_12.mp4,193
dataset_root/hmdb51/ride_bike/Learn_How_To_Ride_A_Bike_at_Any_Age_ride_bike_f_cm_np1_fr_med_3.mp4,178
dataset_root/hmdb51/push/cmd_pushing_box_2_push_f_cm_np1_ba_bad_2.mp4,198
dataset_root/hmdb51/sword_exercise/Iaido_video_instruction_series_Wehrhahn_Sensei_sword_exercise_f_nm_np1_le_bad_6.mp4,180
dataset_root/hmdb51/run/The_Matrix_6_run_f_cm_np1_ba_med_1.mp4,212
dataset_root/hmdb51/walk/TheLastManOnearth_walk_f_cm_np1_ri_med_2.mp4,181
dataset_root/hmdb51/shake_hands/IPL_Awards_Ceremony_shake_hands_f_cm_np2_le_med_2.mp4,192
dataset_root/hmdb51/flic_flac/Turnen_Training_flick_flack_salto_gymnastics_backhandspring_backtuck_flic_flac_f_cm_np1_fr_bad_3.mp4,224
dataset_root/hmdb51/drink/Finding_Forrester_4_drink_h_cm_np1_ri_med_4.mp4,213
dataset_root/hmdb51/push/Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np2_ri_bad_1.mp4,198
dataset_root/hmdb51/wave/L_cheln_Und_Winken_wave_h_cm_np1_fr_med_0.mp4,210
dataset_root/hmdb51/swing_baseball/hittingofftee2_swing_baseball_f_nm_np1_fr_med_3.mp4,187
dataset_root/hmdb51/throw/KnifeThrowingJackDaggerDemoReel_throw_u_cm_np1_ba_med_6.mp4,199
dataset_root/hmdb51/hit/Baseball_Bat_V_S__Computer_Monitor_hit_f_cm_np1_fr_bad_4.mp4,197
dataset_root/hmdb51/brush_hair/Silky_Straight_Hair_Original_brush_hair_u_nm_np1_ba_goo_2.mp4,216
dataset_root/hmdb51/eat/IamLegend_eat_h_nm_np1_ri_goo_26.mp4,220
dataset_root/hmdb51/sit/AmericanGangster_sit_u_cm_np1_fr_med_26.mp4,182
dataset_root/hmdb51/walk/TheBoondockSaints_walk_u_cm_np1_fr_med_20.mp4,181
dataset_root/hmdb51/dive/France_-_K_pfer_-_3m_dive_f_cm_np1_fr_bad_0.mp4,200
dataset_root/hmdb51/situp/Ninja_Warrior_Ultimate_Six_Pack_Abs_Sit_up_Training_situp_f_nm_np1_ri_med_0.mp4,206
dataset_root/hmdb51/push/American_History_X_push_u_nm_np1_ba_med_22.mp4,198
dataset_root/hmdb51/ride_bike/Kraftwerk_-_Tour_de_france_1983_Alternative_video_ride_bike_f_cm_np4_fr_med_5.mp4,178
dataset_root/hmdb51/turn/NoCountryForOldMen_turn_u_nm_np1_le_med_3.mp4,191
dataset_root/hmdb51/golf/Rate_my_golf_swing__driver_and_9_iron_golf_f_cm_np1_ri_med_1.mp4,207
dataset_root/hmdb51/golf/Paula_Creamer_-_Sybase_Classic_2009_golf_f_cm_np1_fr_med_0.mp4,207
dataset_root/hmdb51/pushup/Day_19__100_Pushups_a_Day_Challenge!_(_Break_Your_Rules_)_pushup_f_nm_np1_fr_goo_2.mp4,196
dataset_root/hmdb51/walk/BIG_FISH_walk_f_nm_np1_ba_med_12.mp4,181
dataset_root/hmdb51/pushup/push-up_or_shut_up_(MLE)_pushup_f_cm_np1_le_med_1.mp4,196
dataset_root/hmdb51/smile/YouTube_smiles!_smile_h_cm_np1_fr_bad_37.mp4,193
dataset_root/hmdb51/pour/Bottoms_Up_-_Bartending_Lesson__Licor_43_Dreamsicle_pour_u_nm_np2_fr_goo_1.mp4,195
dataset_root/hmdb51/somersault/Juli_beim_Bodenturnen_MPG_somersault_f_cm_np1_ba_bad_2.mp4,179
dataset_root/hmdb51/drink/BLACK_HAWK_DOWN_drink_h_nm_np1_fr_bad_36.mp4,213
dataset_root/hmdb51/sword/Pirates_2_sword_u_cm_np1_fr_med_3.mp4,221
dataset_root/hmdb51/clap/The_Slow_Clap_clap_u_nm_np1_fr_med_13.mp4,219
dataset_root/hmdb51/walk/The_House_on_Haunted_Hill_walk_u_cm_np1_ri_med_4.mp4,181
dataset_root/hmdb51/turn/Veoh_Alpha_Dog_2_turn_u_nm_np2_ri_med_18.mp4,191
dataset_root/hmdb51/brush_hair/Prelinger_HabitPat1954_brush_hair_u_cm_np1_le_med_10.mp4,216
dataset_root/hmdb51/walk/EVOLUTION_walk_f_nm_np1_ri_med_19.mp4,181
dataset_root/hmdb51/clap/NotAnotherTeenMovieslowclap_clap_u_cm_np1_fr_med_2.mp4,219
